Title,Description,Image URL,Article URL,Author Name,Content Date,Section,Revista
Alcaldía impulsa alianzas público privadas; hay al menos 3 en marcha,"El alcalde de Cochabamba, Manfred Reyes Villa, presentó el 30 de abril su informe de Rendición de Cuentas Inicial 2024. Ahí, se refirió, entre otros temas, a las APP.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/01/2024050117384872010.jpg",https://www.opinion.com.bo/articulo/cochabamba/alcaldia-impulsa-alianzas-publico-privadas-menos-3-marcha/20240502000020944203.html,Melissa Revollo Pastor,2024-05-02,Cochabamba,opinion
Al ritmo de coplas y con miles de fieles arrancan los días centrales de Santa Vera Cruz,"A partir de ahora, todos los feligreses que quieran asistir a la festividad, en la zona sur de Cochabamba, podrán transportarse en la línea ampliada Roja del Tren.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/16/2023111623192897834.jpg",https://www.opinion.com.bo/articulo/cochabamba/ritmo-coplas-miles-fieles-arrancan-dias-centrales-santa-vera-cruz/20240501234847944230.html,Redacción Digital,2024-05-01,Cochabamba,opinion
"¿Quieres ir a la FEXCO este jueves?: atento, pues rige un beneficio para los visitantes","Al día seis, el evento ferial más importante de la región ya sumó 220.000 asistentes. La meta es llegar a los 350.000. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/25/2024042522574261429.jpg",https://www.opinion.com.bo/articulo/cochabamba/fexco-jueves-rige-promo-2x1-ingreso-visitantes/20240501204241944223.html,Violeta Soria,2024-05-01,Cochabamba,opinion
"Manfred, en FEXCO Arena: vuelve a lanzar el '¡Eo! ¡Eeeeeoo!' de Mercury y causa furor","El singular hecho ocurrió ayer, antes la presentación del trapero y streamer argentino Luck Ra, quien sedujo al exigente público cochabambino.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/01/2024050115100596929.jpg",https://www.opinion.com.bo/articulo/cochabamba/manfred-fexco-arena-vuelve-lanzar-eo-eeeeeoo-mercury-hace-furor-asistentes/20240501152806944199.html,Violeta Soria,2024-05-01,Cochabamba,opinion
Gobernación desahucia refuncionalización del Hospital de Niño y ve que se debe demoler helipuerto,El informe final de la comisión técnica y administrativa del Hospital del Niño también recomendó la demolición de la losa del cuestionado helipuerto.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/30/2024043015081753919.jpg",https://www.opinion.com.bo/articulo/cochabamba/gobernacion-hospital-nino-refuncionalizacion-es-viable-helipuerto-debe-ser-demolido/20240430153158944159.html,Violeta Soria,2024-04-30,Cochabamba,opinion
Manfred anuncia 'licitación internacional' de FEXCO y da un 'jalón de orejas' al empresariado,"“Ojalá que la próxima feria sea con toda la empresa” instó el Burgomaestre, quien observó la ausencia de la FEPC.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/16/2024011622095624642.jpg",https://www.opinion.com.bo/articulo/cochabamba/manfred-anuncia-licitacion-internacional-fexco-insta-unidad-empresariado-local/20240430111149944150.html,Violeta Soria,2024-04-30,Cochabamba,opinion
Rueda de Negocios va con 5 mil citas; OPINIÓN impulsa ASÍ Empresarial,Un total de 400 empresas participan de la actividad que se desarrolla en el marco de la Feria Exposición Internacional de Cochabamba 2024.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922200986255.jpg",https://www.opinion.com.bo/articulo/cochabamba/rueda-negocios-va-5-mil-citas-opinion-impulsa-asi-empresarial/20240430000048944096.html,MELISSA REVOLLO P.,2024-04-30,Cochabamba,opinion
COBOCE R.L. y Ucatec firman un convenio para formación empresarial,"El objetivo primordial es abrir nuevas oportunidades para los estudiantes, permitiéndoles realizar prácticas.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922265695789.jpg",https://www.opinion.com.bo/articulo/cochabamba/coboce-r-l-ucatec-firman-convenio-formacion-empresarial/20240430000040944100.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Gobernador socializa Ciudadela de la Salud en la Brigada,"El gobernador Humberto Sánchez participó este lunes de la sesión de la Brigada Parlamentaria de Cochabamba, oportunidad en la que socializó los avances del proyecto de construcción de la Ciudadela de la Salud, cuyo Informe Técnico de Condiciones Previas (ITCP) ya se encuentra...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922315398282.jpg",https://www.opinion.com.bo/articulo/cochabamba/gobernador-socializa-ciudadela-salud-brigada/20240430000025944102.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Niña de 6 años muere con dengue; muertos con la enfermedad suman 8 en Cochabamba,"Una niña de 6 años de edad, procedente del municipio de Villa Tunari, región del Trópico de Cochabamba, murió víctima del dengue en el departamento, luego de permanecer 18 días internada en la Unidad de Terapia Intensiva del Hospital del Niño. Con este deceso a...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922243535332.jpg",https://www.opinion.com.bo/articulo/cochabamba/nina-6-anos-muere-dengue-muertos-enfermedad-suman-8-cochabamba/20240430000019944098.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Caravana ciclística ingresó gratis a la FEXCO el domingo y realizó varias paradas,En la ciclorruta turística que une la zona Norte con la Laguna Alalay visitaron cuatro lugares que formaban parte del recorrido. El primero fue El Pueblito.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042914121649412.jpg",https://www.opinion.com.bo/articulo/cochabamba/caravana-ciclistica-ingreso-dia-domingo-manera-gratuita-fexco/20240429151055944050.html,Andrea Siles,2024-04-29,Cochabamba,opinion
El dengue se cobra la vida de una niña de 6 años; víctimas mortales se elevan a 8 en la Llajta,"La niña, procedente del municipio de Villa Tunari, estuvo 18 días internada en la Unidad de Terapia Intensiva del Hospital del Niño. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/01/16/2023011623454956075.jpg",https://www.opinion.com.bo/articulo/cochabamba/dengue-cobra-vida-nina-6-anos-victimas-mortales-elevan-8-llajta/20240429133454944043.html,VIOLETA SORIA,2024-04-29,Cochabamba,opinion
Frío en la Llajta: mínimas van en descenso e incluso prevén lluvias para un día de la semana,"Chequea el pronóstico para esta semana, emitido por las estaciones Aeropuerto y Sarco del Senamhi en la ciudad de Cochabamba.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/20/2023112022102316745.jpg",https://www.opinion.com.bo/articulo/cochabamba/frio-calor-senamhi-pronostica-descenso-temperaturas-minimas-llajta-altas-34-grados/20240429113916944036.html,Violeta Soria,2024-04-29,Cochabamba,opinion
"FEXCO, ‘todo un éxito’: Manfred calcula que en 4 días 140 mil personas visitaron la feria","El evento espera la asistencia de al menos 350.000 visitantes en estos 11 días de feria; es decir, 7.000 más que los registrados en 2023, cuando fueron 343.000. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/06/05/2023060522275631913.jpg",https://www.opinion.com.bo/articulo/cochabamba/fexco-todo-exito-manfred-calcula-que-dias-140-mil-personas-visitaron-feria/20240429100021944025.html,Violeta Soria,2024-04-29,Cochabamba,opinion
ICAM: Aumento salarial deriva en despidos y subida de precios,"El presidente de la Cámara de Industria, Comercio y Servicios de Cochabamba (ICAM), Amilkar Rocha, advirtió que el incremento salarial determinado por el Gobierno nacional deriva en el despido de trabajadores y en la subida de precios. “Los empresarios nos caracterizamos...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/26/2024042620345478854.jpg",https://www.opinion.com.bo/articulo/cochabamba/icam-aumento-salarial-deriva-despidos-subida-precios/20240503000007944324.html,REDACCIÓN,2024-05-03,Cochabamba,opinion
Temperaturas máximas caen en la Llajta y rige alerta por ‘ascensos’ de ríos en el Trópico,"De acuerdo a la alerta naranja, 10 ríos del Trópico de Cochabamba reportarán desde hoy hasta el domingo, 5 de mayo, posibles desbordes. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/06/20/2023062023253430640.jpg",https://www.opinion.com.bo/articulo/cochabamba/temperaturas-maximas-van-baja-llajta-rige-alerta-ascensos-repentinos-rios/20240502172511944267.html,Violeta Soria,2024-05-02,Cochabamba,opinion
"Caso libreta militar: exalcalde Eduardo Mérida, a la cárcel por 3 años y 6 meses","Conforme a lo informado por Mario Rojas, asesor legal de la Alcaldía de Quillacollo, el Tribunal Supremo de Justicia declaró infundado el recurso de casación.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2019/11/20/2019112000481548246.jpg",https://www.opinion.com.bo/articulo/cochabamba/caso-libreta-militar-exalcalde-eduardo-merida-es-condenado-3-anos-6-meses-carcel/20240502151611944253.html,REDACCIÓN DIGITAL,2024-05-02,Cochabamba,opinion
"Hospital del Niño: Alcaldía ofrece 2 alternativas de solución, ¿de qué se trata?","El director de Bienes Municipales de la Municipalidad, Wilson Espinoza, informó que, en 2014, la Alcaldía transfirió a la Gobernación todo el complejo hospitalario Viedma, incluido el Hospital del Niño Manuel Ascencio Villarroel.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2021/07/11/2021071121131341382.jpg",https://www.opinion.com.bo/articulo/cochabamba/alcaldia-ofrece-2-alternativas-hospital-nino-desahuciado-que-trata/20240502124815944243.html,Violeta Soria,2024-05-02,Cochabamba,opinion
"¡Últimos días de la FEXCO!: quedan 4 jornadas, vienen shows folclóricos y sorteos","La cita empresarial más importante de Cochabamba llega a su final el domingo 5 de mayo. Hasta ayer, en su jornada número siete, sumó 225.000 visitantes.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/06/07/2023060720004218034.jpg",https://www.opinion.com.bo/articulo/cochabamba/ultimos-dias-fexco-cuando-solo-faltan-dias-4-dias-cerrar-puertas-mira-que-viene/20240502095536944236.html,Violeta Soria,2024-05-02,Cochabamba,opinion
"FEXCO Negocios apunta a gastronomía, medio ambiente y desarrollo","El propósito es promover, facilitar y diversificar el intercambio comercial de bienes y servicios.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/01/2024050117440235027.jpg",https://www.opinion.com.bo/articulo/cochabamba/fexco-negocios-apunta-gastronomia-medio-ambiente-desarrollo/20240502000033944205.html,Melissa Revollo Pastor,2024-05-02,Cochabamba,opinion
Alcaldía impulsa alianzas público privadas; hay al menos 3 en marcha,"El alcalde de Cochabamba, Manfred Reyes Villa, presentó el 30 de abril su informe de Rendición de Cuentas Inicial 2024. Ahí, se refirió, entre otros temas, a las APP.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/01/2024050117384872010.jpg",https://www.opinion.com.bo/articulo/cochabamba/alcaldia-impulsa-alianzas-publico-privadas-menos-3-marcha/20240502000020944203.html,Melissa Revollo Pastor,2024-05-02,Cochabamba,opinion
Al ritmo de coplas y con miles de fieles arrancan los días centrales de Santa Vera Cruz,"A partir de ahora, todos los feligreses que quieran asistir a la festividad, en la zona sur de Cochabamba, podrán transportarse en la línea ampliada Roja del Tren.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/16/2023111623192897834.jpg",https://www.opinion.com.bo/articulo/cochabamba/ritmo-coplas-miles-fieles-arrancan-dias-centrales-santa-vera-cruz/20240501234847944230.html,Redacción Digital,2024-05-01,Cochabamba,opinion
"¿Quieres ir a la FEXCO este jueves?: atento, pues rige un beneficio para los visitantes","Al día seis, el evento ferial más importante de la región ya sumó 220.000 asistentes. La meta es llegar a los 350.000. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/25/2024042522574261429.jpg",https://www.opinion.com.bo/articulo/cochabamba/fexco-jueves-rige-promo-2x1-ingreso-visitantes/20240501204241944223.html,Violeta Soria,2024-05-01,Cochabamba,opinion
"Manfred, en FEXCO Arena: vuelve a lanzar el '¡Eo! ¡Eeeeeoo!' de Mercury y causa furor","El singular hecho ocurrió ayer, antes la presentación del trapero y streamer argentino Luck Ra, quien sedujo al exigente público cochabambino.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/01/2024050115100596929.jpg",https://www.opinion.com.bo/articulo/cochabamba/manfred-fexco-arena-vuelve-lanzar-eo-eeeeeoo-mercury-hace-furor-asistentes/20240501152806944199.html,Violeta Soria,2024-05-01,Cochabamba,opinion
Gobernación desahucia refuncionalización del Hospital de Niño y ve que se debe demoler helipuerto,El informe final de la comisión técnica y administrativa del Hospital del Niño también recomendó la demolición de la losa del cuestionado helipuerto.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/30/2024043015081753919.jpg",https://www.opinion.com.bo/articulo/cochabamba/gobernacion-hospital-nino-refuncionalizacion-es-viable-helipuerto-debe-ser-demolido/20240430153158944159.html,Violeta Soria,2024-04-30,Cochabamba,opinion
Manfred anuncia 'licitación internacional' de FEXCO y da un 'jalón de orejas' al empresariado,"“Ojalá que la próxima feria sea con toda la empresa” instó el Burgomaestre, quien observó la ausencia de la FEPC.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/16/2024011622095624642.jpg",https://www.opinion.com.bo/articulo/cochabamba/manfred-anuncia-licitacion-internacional-fexco-insta-unidad-empresariado-local/20240430111149944150.html,Violeta Soria,2024-04-30,Cochabamba,opinion
Rueda de Negocios va con 5 mil citas; OPINIÓN impulsa ASÍ Empresarial,Un total de 400 empresas participan de la actividad que se desarrolla en el marco de la Feria Exposición Internacional de Cochabamba 2024.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922200986255.jpg",https://www.opinion.com.bo/articulo/cochabamba/rueda-negocios-va-5-mil-citas-opinion-impulsa-asi-empresarial/20240430000048944096.html,MELISSA REVOLLO P.,2024-04-30,Cochabamba,opinion
COBOCE R.L. y Ucatec firman un convenio para formación empresarial,"El objetivo primordial es abrir nuevas oportunidades para los estudiantes, permitiéndoles realizar prácticas.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922265695789.jpg",https://www.opinion.com.bo/articulo/cochabamba/coboce-r-l-ucatec-firman-convenio-formacion-empresarial/20240430000040944100.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Gobernador socializa Ciudadela de la Salud en la Brigada,"El gobernador Humberto Sánchez participó este lunes de la sesión de la Brigada Parlamentaria de Cochabamba, oportunidad en la que socializó los avances del proyecto de construcción de la Ciudadela de la Salud, cuyo Informe Técnico de Condiciones Previas (ITCP) ya se encuentra...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922315398282.jpg",https://www.opinion.com.bo/articulo/cochabamba/gobernador-socializa-ciudadela-salud-brigada/20240430000025944102.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Niña de 6 años muere con dengue; muertos con la enfermedad suman 8 en Cochabamba,"Una niña de 6 años de edad, procedente del municipio de Villa Tunari, región del Trópico de Cochabamba, murió víctima del dengue en el departamento, luego de permanecer 18 días internada en la Unidad de Terapia Intensiva del Hospital del Niño. Con este deceso a...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042922243535332.jpg",https://www.opinion.com.bo/articulo/cochabamba/nina-6-anos-muere-dengue-muertos-enfermedad-suman-8-cochabamba/20240430000019944098.html,REDACCIÓN,2024-04-30,Cochabamba,opinion
Caravana ciclística ingresó gratis a la FEXCO el domingo y realizó varias paradas,En la ciclorruta turística que une la zona Norte con la Laguna Alalay visitaron cuatro lugares que formaban parte del recorrido. El primero fue El Pueblito.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042914121649412.jpg",https://www.opinion.com.bo/articulo/cochabamba/caravana-ciclistica-ingreso-dia-domingo-manera-gratuita-fexco/20240429151055944050.html,Andrea Siles,2024-04-29,Cochabamba,opinion
El dengue se cobra la vida de una niña de 6 años; víctimas mortales se elevan a 8 en la Llajta,"La niña, procedente del municipio de Villa Tunari, estuvo 18 días internada en la Unidad de Terapia Intensiva del Hospital del Niño. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/01/16/2023011623454956075.jpg",https://www.opinion.com.bo/articulo/cochabamba/dengue-cobra-vida-nina-6-anos-victimas-mortales-elevan-8-llajta/20240429133454944043.html,VIOLETA SORIA,2024-04-29,Cochabamba,opinion
Frío en la Llajta: mínimas van en descenso e incluso prevén lluvias para un día de la semana,"Chequea el pronóstico para esta semana, emitido por las estaciones Aeropuerto y Sarco del Senamhi en la ciudad de Cochabamba.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/20/2023112022102316745.jpg",https://www.opinion.com.bo/articulo/cochabamba/frio-calor-senamhi-pronostica-descenso-temperaturas-minimas-llajta-altas-34-grados/20240429113916944036.html,Violeta Soria,2024-04-29,Cochabamba,opinion
"FEXCO, ‘todo un éxito’: Manfred calcula que en 4 días 140 mil personas visitaron la feria","El evento espera la asistencia de al menos 350.000 visitantes en estos 11 días de feria; es decir, 7.000 más que los registrados en 2023, cuando fueron 343.000. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/06/05/2023060522275631913.jpg",https://www.opinion.com.bo/articulo/cochabamba/fexco-todo-exito-manfred-calcula-que-dias-140-mil-personas-visitaron-feria/20240429100021944025.html,Violeta Soria,2024-04-29,Cochabamba,opinion
Arce informa que el BID confía en la gestión económica de su gobierno,"La reunión con el directorio del BID fue en la Casa Grande del Pueblo, donde se conversó sobre la situación económica de Bolivia y los resultados del Modelo Económico Social Comunitario Productivo.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/06/01/2024060112035526746.jpg",https://www.opinion.com.bo/articulo/pais/arce-informa-que-bid-confia-gestion-economica-gobierno/20240601120515946739.html,Urgente.bo,2024-06-01,País,opinion
Procuraduría recuerda que Evo Morales no puede volver a postularse a la presidencia en 2025,"En Bolivia se aplica el Artículo 168 de la CPE que indica el periodo de cinco años para primeros y segundos mandatarios del Estado, con derecho a reelección solo una vez de forma contínua.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/13/2023121323365546199.jpg",https://www.opinion.com.bo/articulo/pais/procuraduria-recuerda-que-evo-morales-puede-volver-postularse-presidencia-2025/20240601110823946728.html,ABI,2024-06-01,País,opinion
"Senadora ‘evista’ Arce sufrió robo, se llevaron Bs 85 mil y avisa que ‘no la callarán’","Patricia Arce, la misma que en 2019 fue atacada por una turba cuando era alcaldesa de Vinto, recordó viejos episodios y dijo que se siente víctima otra vez.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/06/01/2024060109552185865.jpg",https://www.opinion.com.bo/articulo/pais/senadora-evista-arce-sufrio-robo-llevaron-bs-85-mil-avisa-que-callaran/20240601095858946722.html,VIOLETA SORIA,2024-06-01,País,opinion
Arce participará de foro económico internacional en Rusia y hará conocer los logros del modelo boliviano,El presidente tuvo una conversación con el primer mandatario de Rusia para proyectos que beneficien a ambos países.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/22/2024012209594315608.jpg",https://www.opinion.com.bo/articulo/pais/arce-participara-foro-economico-internacional-rusia-hara-conocer-logros-modelo-boliviano/20240601091000946720.html,ABI,2024-06-01,País,opinion
BCB supera en más del doble su meta con el Bono en Dólares y habla de ‘total éxito’,Los recursos recaudados con el Bono refuerzan las Reservas Internacionales Netas.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/06/01/2024060108562796144.jpg",https://www.opinion.com.bo/articulo/pais/bcb-supera-mas-doble-meta-bono-dolares-habla-total-exito/20240601085816946719.html,Erbol,2024-06-01,País,opinion
Dos sectores del transporte llegan a acuerdos con el Gobierno y descartan sumarse al paro,"En ambos casos, Montaño afirmó que se atenderán sus demandas para evitar que genere perjuicios económicos y a los pasajeros del país. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2021/03/30/2021033023420816624.jpg",https://www.opinion.com.bo/articulo/pais/sectores-transporte-llegan-acuerdos-gobierno-descartan-sumarse-paro/20240601065410946716.html,Erbol,2024-06-01,País,opinion
Montaño recuerda a dirigente del transporte pesado que ya le extendió la invitación para dialogar,Autoridades del Gobierno nacional se reunieron con todas las federaciones nacionales del transporte y éstas ratificaron que están en contra de cualquier bloqueo.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2021/01/11/2021011111411455846.jpg",https://www.opinion.com.bo/articulo/pais/ministro-recuerda-dirigente-transporte-pesado-que-extendio-invitacion-dialogar/20240601063237946715.html,ABI,2024-06-01,País,opinion
"Gobierno ""lamenta intransigencia"" de una parte del transporte pesado y ratifica voluntad de diálogo","La viceministra de Comunicación, Gabriela Alcón, afirmó que las medidas de presión solo perjudican a la población, por lo que ratificó, una vez más, la convocatoria al diálogo a los dirigentes que mantienen su amenaza de bloqueo de no ser recibidos por Arce y atendidas sus demandas.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/20/2024052023204958245.jpg",https://www.opinion.com.bo/articulo/pais/gobierno-lamenta-intransigencia-parte-transporte-pesado-ratifica-voluntad-dialogo/20240531205112946710.html,OXIGENO.BO,2024-05-31,País,opinion
"En medio del conflicto con el transporte pesado, posesionan a un nuevo director de Vías Bolivia",La designación de la autoridad sucede en momento que se tiene un conflicto con la Cámara Boliviana del Transporte Nacional e Internacional (CBT).,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/31/2024053119181693490.jpg",https://www.opinion.com.bo/articulo/pais/medio-conflicto-transporte-pesado-posesionan-nuevo-director-vias-bolivia/20240531191823946709.html,ERBOL,2024-05-31,País,opinion
Huaytari se acogió al silencio por denuncia de legitimación de ganancias ilícitas,"Fue el abogado de la autoridad legislativa, Franklin Gutiérrez, quien habló con los medios de comunicación y afirmó que Huaytari se acogió a su derecho al silencio ya que no se puede declarar “donde no existe investigación”.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/02/2024040218495866691.jpg",https://www.opinion.com.bo/articulo/pais/huaytari-presento-fiscalia-acogio-silencio-denuncia-legitimacion-ganancias-ilicitas/20240531190241946705.html,Oxígeno.bo,2024-05-31,País,opinion
Arce dice que ‘fuerzas oscuras y antipatrióticas’ conspiran con ‘golpes suaves’ y sabotaje,"El mandatario hizo esa declaración en el Aniversario del Colegio Militar de Aviación, donde reflexionó acerca del fortalecimiento de la defensa nacional.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/09/08/2023090821162344677.jpg",https://www.opinion.com.bo/articulo/pais/arce-dice-que-fuerzas-oscuras-antipatrioticas-conspiran-golpes-suaves-sabotaje/20240531140034946702.html,ERBOL,2024-05-31,País,opinion
Transporte pesado da plazo para reunirse con Arce o irá al bloqueo,"El ministro de Obras Públicas, Édgar Montaño ve ‘intento de golpe de Estado’.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/31/2024053100013969140.jpg",https://www.opinion.com.bo/articulo/pais/transporte-pesado-da-plazo-reunirse-arce-ira-bloqueo/20240531000151946686.html,ERBOL,2024-05-31,País,opinion
"Dólares, pasajes y otros 8 debates de 6 frentes tensan al país y Gobierno","Bloqueos, paros e incluso huelgas van de la mano de las consignas. El transporte pesado confirmó piquetes para la semana próxima. El panorama es complejo. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/30/2024053016575523196.jpg",https://www.opinion.com.bo/articulo/pais/dolares-pasajes-otros-8-debates-6-frentes-tensan-pais-gobierno/20240531000037946668.html,REDACCIÓN,2024-05-31,País,opinion
Transporte se niega a dialogar con Ministro y ratifica bloqueos,"El Gobierno programó una reunión para este viernes, pero choferes anunciaron que no asistirán. Prevén bloqueos para el 3 y 4 de junio.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/30/2024053021161091358.jpg",https://www.opinion.com.bo/articulo/pais/transporte-niega-dialogar-ministro-ratifica-bloqueos/20240531000026946679.html,AGENCIAS,2024-05-31,País,opinion
Arce resalta economía y critica a exautoridades,"El presidente Luis Arce resaltó su modelo económico y criticó a exautoridades que señalan que Bolivia vive una crisis por varios factores, como la falta de dólares.  Arce presentó una moderna planta de almacenamiento de trigo y producción de harina y mandó un mensaje...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/09/2024050919590181233.jpg",https://www.opinion.com.bo/articulo/pais/arce-resalta-economia-critica-exautoridades/20240531000002946680.html,REDACCIÓN,2024-05-31,País,opinion
Marcelo Claure asegura que no tiene ninguna aspiración política,"Recientemente Claure reprochó declaraciones del presidente Luis Arce, cuando negó que haya una crisis estructural en Bolivia","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/19/2024041909411376904.jpg",https://www.opinion.com.bo/articulo/pais/marcelo-claure-asegura-que-tiene-ninguna-aspiracion-politica/20240530133228946661.html,ERBOL,2024-05-30,País,opinion
Trabajadores de la Caja anuncian que el paro se extenderá hasta el viernes,Esta medida de presión se instaló el miércoles a nivel nacional. Piden la destitución del gerente general Boris Claure.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/07/20/2022072012420516872.jpg",https://www.opinion.com.bo/articulo/pais/trabajadores-cns-confirman-que-paro-extendera-viernes/20240530093146946656.html,AGENCIAS,2024-05-30,País,opinion
Judiciales: Comisiones del Legislativo insisten que Choquehuanca deba convocar a sesión,"Ambos senadores, pertenecientes ala “evista” del Movimiento Al Socialismo (MAS), coincidieron que la vía para retomar el proceso de preselección judicial pasa por la aprobación de una resolución o ley corta de ampliación de los plazos  que fenecieron a comienzos de mayo.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/08/2023110823565473581.jpg",https://www.opinion.com.bo/articulo/pais/judiciales-presidentes-comisiones-legislativo-insisten-que-choquehuanca-deba-convocar-sesion/20240529215957946648.html,ERBOL,2024-05-29,País,opinion
"Arce asegura que el país está en proceso de industrialización: ""Nuestro Gobierno, no puede estar en crisis""","Ante la serie de críticas por la actual situación económica, el presidente Luis Arce afirmó este miércoles que su Gobierno no puede estar en crisis y, por el contrario, aseguró que el país se encuentra en proceso de industrialización. Durante un acto de inauguración de la...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052919195429570.jpg",https://www.opinion.com.bo/articulo/pais/nuestro-gobierno-puede-estar-crisis-dice-arce-asegura-que-pais-proceso-industrializacion/20240529200412946610.html,ERBOL,2024-05-29,País,opinion
"Evistas advierten al Gobierno: ""Ya estamos en puertas de salir a las calles""",Junto a esas demandas se encuentra además la defensa de la sigla del Movimiento Al Socialismo (MAS) que actualmente se encuentra en disputa con el ala “arcista” ante el Tribunal Supremo Electoral (TSE).,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/18/2024051810414643854.jpg",https://www.opinion.com.bo/articulo/pais/evistas-advierten-gobierno-estamos-puertas-salir-calles/20240529185332946608.html,ERBOL,2024-05-29,País,opinion
Iglesia dice que “la economía no está bien” y pide al Gobierno asumir medidas,"Centellas agregó que “lo más grave es que si uno ha ahorrado en dólares, le devuelven en bolivianos” lo que calificó como una “estafa”.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2021/02/08/2021020815112667891.jpg",https://www.opinion.com.bo/articulo/pais/iglesia-dice-que-economia-pide-gobierno-asumir-medidas/20240529175116946602.html,Oxígeno.bo,2024-05-29,País,opinion
Bolivia registra 35 feminicidios y 18 infanticidios en lo que va de 2024,"El informe actualizado incluye los dos últimos casos de feminicidios, uno ocurrido en el altiplano de La Paz, en el municipio de Achacachi, y otro en Charcas, Chuquisaca.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052916482959380.png",https://www.opinion.com.bo/articulo/pais/bolivia-registra-35-feminicidios-18-infanticidios-que-va-2024/20240529164905946597.html,URGENTE.BO,2024-05-29,País,opinion
Gobierno envía a la ALP tres proyectos de ley para créditos por $us 290 millones,"Según detalló, la propuesta busca beneficiar a 256 municipios y 30.000 familias. Además, generar 36.955 empleos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/08/03/2022080322582594081.jpg",https://www.opinion.com.bo/articulo/pais/gobierno-envia-alp-proyectos-ley-creditos-290-millones/20240529162414946595.html,AGENCIAS,2024-05-29,País,opinion
